Object,Attributes,Condition
30012905,steel_type=Arm500,swing_frequency_amount_minute_BIN=High
30012905,steel_type=Arm500,temperature_measurement1_Celsius_BIN=Low
30012905,steel_type=Arm500,temperature_measurement2_Celsius_BIN=Low
30012905,steel_type=Arm500,water_consumption_BIN=High
30012905,steel_type=Arm500,water_temperature_deltaCelsius_BIN=High
30012905,workpiece_slice_geometry=180x180,alloy_speed_meter_minute_BIN=Medium
30012905,workpiece_slice_geometry=180x180,crystallizer_movementmm_BIN=Low
30012905,workpiece_slice_geometry=180x180,resistance_tonn_BIN=Low
30012905,workpiece_slice_geometry=180x180,steel_temperature_grab1Celsius_BIN=High
30012905,workpiece_slice_geometry=180x180,steel_weighttonn_BIN=High
30012905,workpiece_slice_geometry=180x180,swing_frequency_amount_minute_BIN=High
30012905,workpiece_slice_geometry=180x180,temperature_measurement1_Celsius_BIN=Low
30012905,workpiece_slice_geometry=180x180,temperature_measurement2_Celsius_BIN=Low
30012905,workpiece_slice_geometry=180x180,water_consumption_BIN=High
30012905,workpiece_slice_geometry=180x180,water_temperature_deltaCelsius_BIN=High
30012907,RUL_BIN=Critical,alloy_speed_meter_minute_BIN=Medium
30012907,RUL_BIN=Critical,crystallizer_movementmm_BIN=Low
30012907,RUL_BIN=Critical,resistance_tonn_BIN=Low
30012907,RUL_BIN=Critical,steel_temperature_grab1Celsius_BIN=High
30012907,RUL_BIN=Critical,steel_weighttonn_BIN=High
30012907,RUL_BIN=Critical,swing_frequency_amount_minute_BIN=Medium
30012907,RUL_BIN=Critical,temperature_measurement1_Celsius_BIN=Low
30012907,RUL_BIN=Critical,temperature_measurement2_Celsius_BIN=Low
30012907,RUL_BIN=Critical,water_consumption_BIN=High
30012907,RUL_BIN=Critical,water_temperature_deltaCelsius_BIN=High
30012907,alloy_type=open,alloy_speed_meter_minute_BIN=Medium
30012907,alloy_type=open,crystallizer_movementmm_BIN=Low
30012907,alloy_type=open,resistance_tonn_BIN=Low
30012907,alloy_type=open,steel_temperature_grab1Celsius_BIN=High
30012907,alloy_type=open,steel_weighttonn_BIN=High
30012907,alloy_type=open,swing_frequency_amount_minute_BIN=Medium
30012907,alloy_type=open,temperature_measurement1_Celsius_BIN=Low
30012907,alloy_type=open,temperature_measurement2_Celsius_BIN=Low
30012907,alloy_type=open,water_consumption_BIN=High
30012907,alloy_type=open,water_temperature_deltaCelsius_BIN=High
30012907,num_crystallizer_BIN=Low,alloy_speed_meter_minute_BIN=Medium
30012907,num_crystallizer_BIN=Low,crystallizer_movementmm_BIN=Low
30012907,num_crystallizer_BIN=Low,resistance_tonn_BIN=Low
30012907,num_crystallizer_BIN=Low,steel_temperature_grab1Celsius_BIN=High
30012907,num_crystallizer_BIN=Low,steel_weighttonn_BIN=High
30012907,num_crystallizer_BIN=Low,swing_frequency_amount_minute_BIN=Medium
30012907,num_crystallizer_BIN=Low,temperature_measurement1_Celsius_BIN=Low
30012907,num_crystallizer_BIN=Low,temperature_measurement2_Celsius_BIN=Low
30012907,num_crystallizer_BIN=Low,water_consumption_BIN=High
30012907,num_crystallizer_BIN=Low,water_temperature_deltaCelsius_BIN=High
30012907,num_stream_BIN=High,alloy_speed_meter_minute_BIN=Medium
30012907,num_stream_BIN=High,crystallizer_movementmm_BIN=Low
30012907,num_stream_BIN=High,resistance_tonn_BIN=Low
30012907,num_stream_BIN=High,steel_temperature_grab1Celsius_BIN=High
30012907,num_stream_BIN=High,steel_weighttonn_BIN=High
30012907,num_stream_BIN=High,swing_frequency_amount_minute_BIN=Medium
30012907,num_stream_BIN=High,temperature_measurement1_Celsius_BIN=Low
30012907,num_stream_BIN=High,temperature_measurement2_Celsius_BIN=Low
30012907,num_stream_BIN=High,water_consumption_BIN=High
30012907,num_stream_BIN=High,water_temperature_deltaCelsius_BIN=High
30012907,steel_type=Arm500,alloy_speed_meter_minute_BIN=Medium
30012907,steel_type=Arm500,crystallizer_movementmm_BIN=Low
30012907,steel_type=Arm500,resistance_tonn_BIN=Low
30012907,steel_type=Arm500,steel_temperature_grab1Celsius_BIN=High
30012907,steel_type=Arm500,steel_weighttonn_BIN=High
30012907,steel_type=Arm500,swing_frequency_amount_minute_BIN=Medium
30012907,steel_type=Arm500,temperature_measurement1_Celsius_BIN=Low
30012907,steel_type=Arm500,temperature_measurement2_Celsius_BIN=Low
30012907,steel_type=Arm500,water_consumption_BIN=High
30012907,steel_type=Arm500,water_temperature_deltaCelsius_BIN=High
30012907,workpiece_slice_geometry=180x180,alloy_speed_meter_minute_BIN=Medium
30012907,workpiece_slice_geometry=180x180,crystallizer_movementmm_BIN=Low
30012907,workpiece_slice_geometry=180x180,resistance_tonn_BIN=Low
30012907,workpiece_slice_geometry=180x180,steel_temperature_grab1Celsius_BIN=High
30012907,workpiece_slice_geometry=180x180,steel_weighttonn_BIN=High
30012907,workpiece_slice_geometry=180x180,swing_frequency_amount_minute_BIN=Medium
30012907,workpiece_slice_geometry=180x180,temperature_measurement1_Celsius_BIN=Low
30012907,workpiece_slice_geometry=180x180,temperature_measurement2_Celsius_BIN=Low
30012907,workpiece_slice_geometry=180x180,water_consumption_BIN=High
30012907,workpiece_slice_geometry=180x180,water_temperature_deltaCelsius_BIN=High
30012909,RUL_BIN=Critical,alloy_speed_meter_minute_BIN=Medium
30012909,RUL_BIN=Critical,crystallizer_movementmm_BIN=Low
30012909,RUL_BIN=Critical,resistance_tonn_BIN=Low
30012909,RUL_BIN=Critical,steel_temperature_grab1Celsius_BIN=High
30012909,RUL_BIN=Critical,steel_weighttonn_BIN=High
30012909,RUL_BIN=Critical,swing_frequency_amount_minute_BIN=High
30012909,RUL_BIN=Critical,temperature_measurement1_Celsius_BIN=Low
30012909,RUL_BIN=Critical,temperature_measurement2_Celsius_BIN=Low
30012909,RUL_BIN=Critical,water_consumption_BIN=High
30012909,RUL_BIN=Critical,water_temperature_deltaCelsius_BIN=High
30012909,alloy_type=open,alloy_speed_meter_minute_BIN=Medium
30012909,alloy_type=open,crystallizer_movementmm_BIN=Low
30012909,alloy_type=open,resistance_tonn_BIN=Low
30012909,alloy_type=open,steel_temperature_grab1Celsius_BIN=High
30012909,alloy_type=open,steel_weighttonn_BIN=High
30012909,alloy_type=open,swing_frequency_amount_minute_BIN=High
30012909,alloy_type=open,temperature_measurement1_Celsius_BIN=Low
30012909,alloy_type=open,temperature_measurement2_Celsius_BIN=Low
30012909,alloy_type=open,water_consumption_BIN=High
30012909,alloy_type=open,water_temperature_deltaCelsius_BIN=High
30012909,num_crystallizer_BIN=High,alloy_speed_meter_minute_BIN=Medium
30012909,num_crystallizer_BIN=High,crystallizer_movementmm_BIN=Low
30012909,num_crystallizer_BIN=High,resistance_tonn_BIN=Low
30012909,num_crystallizer_BIN=High,steel_temperature_grab1Celsius_BIN=High
30012909,num_crystallizer_BIN=High,steel_weighttonn_BIN=High
30012909,num_crystallizer_BIN=High,swing_frequency_amount_minute_BIN=High
30012909,num_crystallizer_BIN=High,temperature_measurement1_Celsius_BIN=Low
30012909,num_crystallizer_BIN=High,temperature_measurement2_Celsius_BIN=Low
30012909,num_crystallizer_BIN=High,water_consumption_BIN=High
30012909,num_crystallizer_BIN=High,water_temperature_deltaCelsius_BIN=High
30012909,num_stream_BIN=Medium,alloy_speed_meter_minute_BIN=Medium
30012909,num_stream_BIN=Medium,crystallizer_movementmm_BIN=Low
30012909,num_stream_BIN=Medium,resistance_tonn_BIN=Low
30012909,num_stream_BIN=Medium,steel_temperature_grab1Celsius_BIN=High
30012909,num_stream_BIN=Medium,steel_weighttonn_BIN=High
30012909,num_stream_BIN=Medium,swing_frequency_amount_minute_BIN=High
30012909,num_stream_BIN=Medium,temperature_measurement1_Celsius_BIN=Low
30012909,num_stream_BIN=Medium,temperature_measurement2_Celsius_BIN=Low
30012909,num_stream_BIN=Medium,water_consumption_BIN=High
30012909,num_stream_BIN=Medium,water_temperature_deltaCelsius_BIN=High
30012909,steel_type=Arm500,alloy_speed_meter_minute_BIN=Medium
30012909,steel_type=Arm500,crystallizer_movementmm_BIN=Low
30012909,steel_type=Arm500,resistance_tonn_BIN=Low
30012909,steel_type=Arm500,steel_temperature_grab1Celsius_BIN=High
30012909,steel_type=Arm500,steel_weighttonn_BIN=High
30012909,steel_type=Arm500,swing_frequency_amount_minute_BIN=High
30012909,steel_type=Arm500,temperature_measurement1_Celsius_BIN=Low
30012909,steel_type=Arm500,temperature_measurement2_Celsius_BIN=Low
30012909,steel_type=Arm500,water_consumption_BIN=High
30012909,steel_type=Arm500,water_temperature_deltaCelsius_BIN=High
30012909,workpiece_slice_geometry=180x180,alloy_speed_meter_minute_BIN=Medium
30012909,workpiece_slice_geometry=180x180,crystallizer_movementmm_BIN=Low
30012909,workpiece_slice_geometry=180x180,resistance_tonn_BIN=Low
30012909,workpiece_slice_geometry=180x180,steel_temperature_grab1Celsius_BIN=High
30012909,workpiece_slice_geometry=180x180,steel_weighttonn_BIN=High
30012909,workpiece_slice_geometry=180x180,swing_frequency_amount_minute_BIN=High
30012909,workpiece_slice_geometry=180x180,temperature_measurement1_Celsius_BIN=Low
30012909,workpiece_slice_geometry=180x180,temperature_measurement2_Celsius_BIN=Low
30012909,workpiece_slice_geometry=180x180,water_consumption_BIN=High
30012909,workpiece_slice_geometry=180x180,water_temperature_deltaCelsius_BIN=High
30012910,RUL_BIN=Critical,alloy_speed_meter_minute_BIN=Medium
30012910,RUL_BIN=Critical,crystallizer_movementmm_BIN=Low
30012910,RUL_BIN=Critical,resistance_tonn_BIN=Low
30012910,RUL_BIN=Critical,steel_temperature_grab1Celsius_BIN=High
30012910,RUL_BIN=Critical,steel_weighttonn_BIN=High
30012910,RUL_BIN=Critical,swing_frequency_amount_minute_BIN=High
30012910,RUL_BIN=Critical,temperature_measurement1_Celsius_BIN=Low
30012910,RUL_BIN=Critical,temperature_measurement2_Celsius_BIN=Low
30012910,RUL_BIN=Critical,water_consumption_BIN=High
30012910,RUL_BIN=Critical,water_temperature_deltaCelsius_BIN=High
30012910,alloy_type=open,alloy_speed_meter_minute_BIN=Medium
30012910,alloy_type=open,crystallizer_movementmm_BIN=Low
30012910,alloy_type=open,resistance_tonn_BIN=Low
30012910,alloy_type=open,steel_temperature_grab1Celsius_BIN=High
30012910,alloy_type=open,steel_weighttonn_BIN=High
30012910,alloy_type=open,swing_frequency_amount_minute_BIN=High
30012910,alloy_type=open,temperature_measurement1_Celsius_BIN=Low
30012910,alloy_type=open,temperature_measurement2_Celsius_BIN=Low
30012910,alloy_type=open,water_consumption_BIN=High
30012910,alloy_type=open,water_temperature_deltaCelsius_BIN=High
30012910,num_crystallizer_BIN=High,alloy_speed_meter_minute_BIN=Medium
30012910,num_crystallizer_BIN=High,crystallizer_movementmm_BIN=Low
30012910,num_crystallizer_BIN=High,resistance_tonn_BIN=Low
30012910,num_crystallizer_BIN=High,steel_temperature_grab1Celsius_BIN=High
30012910,num_crystallizer_BIN=High,steel_weighttonn_BIN=High
30012910,num_crystallizer_BIN=High,swing_frequency_amount_minute_BIN=High
30012910,num_crystallizer_BIN=High,temperature_measurement1_Celsius_BIN=Low
30012910,num_crystallizer_BIN=High,temperature_measurement2_Celsius_BIN=Low
30012910,num_crystallizer_BIN=High,water_consumption_BIN=High
30012910,num_crystallizer_BIN=High,water_temperature_deltaCelsius_BIN=High
30012910,num_stream_BIN=Medium,alloy_speed_meter_minute_BIN=Medium
30012910,num_stream_BIN=Medium,crystallizer_movementmm_BIN=Low
30012910,num_stream_BIN=Medium,resistance_tonn_BIN=Low
30012910,num_stream_BIN=Medium,steel_temperature_grab1Celsius_BIN=High
30012910,num_stream_BIN=Medium,steel_weighttonn_BIN=High
30012910,num_stream_BIN=Medium,swing_frequency_amount_minute_BIN=High
30012910,num_stream_BIN=Medium,temperature_measurement1_Celsius_BIN=Low
30012910,num_stream_BIN=Medium,temperature_measurement2_Celsius_BIN=Low
30012910,num_stream_BIN=Medium,water_consumption_BIN=High
30012910,num_stream_BIN=Medium,water_temperature_deltaCelsius_BIN=High
30012910,steel_type=Arm500,alloy_speed_meter_minute_BIN=Medium
30012910,steel_type=Arm500,crystallizer_movementmm_BIN=Low
30012910,steel_type=Arm500,resistance_tonn_BIN=Low
30012910,steel_type=Arm500,steel_temperature_grab1Celsius_BIN=High
30012910,steel_type=Arm500,steel_weighttonn_BIN=High
30012910,steel_type=Arm500,swing_frequency_amount_minute_BIN=High
30012910,steel_type=Arm500,temperature_measurement1_Celsius_BIN=Low
30012910,steel_type=Arm500,temperature_measurement2_Celsius_BIN=Low
30012910,steel_type=Arm500,water_consumption_BIN=High
30012910,steel_type=Arm500,water_temperature_deltaCelsius_BIN=High
30012910,workpiece_slice_geometry=180x180,alloy_speed_meter_minute_BIN=Medium
30012910,workpiece_slice_geometry=180x180,crystallizer_movementmm_BIN=Low
30012910,workpiece_slice_geometry=180x180,resistance_tonn_BIN=Low
30012910,workpiece_slice_geometry=180x180,steel_temperature_grab1Celsius_BIN=High
30012910,workpiece_slice_geometry=180x180,steel_weighttonn_BIN=High
30012910,workpiece_slice_geometry=180x180,swing_frequency_amount_minute_BIN=High
30012910,workpiece_slice_geometry=180x180,temperature_measurement1_Celsius_BIN=Low
30012910,workpiece_slice_geometry=180x180,temperature_measurement2_Celsius_BIN=Low
30012910,workpiece_slice_geometry=180x180,water_consumption_BIN=High
30012910,workpiece_slice_geometry=180x180,water_temperature_deltaCelsius_BIN=High
30012912,RUL_BIN=Critical,alloy_speed_meter_minute_BIN=Medium
30012912,RUL_BIN=Critical,crystallizer_movementmm_BIN=Low
30012912,RUL_BIN=Critical,resistance_tonn_BIN=Low
30012912,RUL_BIN=Critical,steel_temperature_grab1Celsius_BIN=High
30012912,RUL_BIN=Critical,steel_weighttonn_BIN=High
30012912,RUL_BIN=Critical,swing_frequency_amount_minute_BIN=High
30012912,RUL_BIN=Critical,temperature_measurement1_Celsius_BIN=Low
30012912,RUL_BIN=Critical,temperature_measurement2_Celsius_BIN=Low
30012912,RUL_BIN=Critical,water_consumption_BIN=High
30012912,RUL_BIN=Critical,water_temperature_deltaCelsius_BIN=High
30012912,alloy_type=open,alloy_speed_meter_minute_BIN=Medium
30012912,alloy_type=open,crystallizer_movementmm_BIN=Low
30012912,alloy_type=open,resistance_tonn_BIN=Low
30012912,alloy_type=open,steel_temperature_grab1Celsius_BIN=High
30012912,alloy_type=open,steel_weighttonn_BIN=High
30012912,alloy_type=open,swing_frequency_amount_minute_BIN=High
30012912,alloy_type=open,temperature_measurement1_Celsius_BIN=Low
30012912,alloy_type=open,temperature_measurement2_Celsius_BIN=Low
30012912,alloy_type=open,water_consumption_BIN=High
30012912,alloy_type=open,water_temperature_deltaCelsius_BIN=High
30012912,num_crystallizer_BIN=Low,alloy_speed_meter_minute_BIN=Medium
30012912,num_crystallizer_BIN=Low,crystallizer_movementmm_BIN=Low
30012912,num_crystallizer_BIN=Low,resistance_tonn_BIN=Low
30012912,num_crystallizer_BIN=Low,steel_temperature_grab1Celsius_BIN=High
30012912,num_crystallizer_BIN=Low,steel_weighttonn_BIN=High
30012912,num_crystallizer_BIN=Low,swing_frequency_amount_minute_BIN=High
30012912,num_crystallizer_BIN=Low,temperature_measurement1_Celsius_BIN=Low
30012912,num_crystallizer_BIN=Low,temperature_measurement2_Celsius_BIN=Low
30012912,num_crystallizer_BIN=Low,water_consumption_BIN=High
30012912,num_crystallizer_BIN=Low,water_temperature_deltaCelsius_BIN=High
30012912,num_stream_BIN=Low,alloy_speed_meter_minute_BIN=Medium
30012912,num_stream_BIN=Low,crystallizer_movementmm_BIN=Low
30012912,num_stream_BIN=Low,resistance_tonn_BIN=Low
30012912,num_stream_BIN=Low,steel_temperature_grab1Celsius_BIN=High
30012912,num_stream_BIN=Low,steel_weighttonn_BIN=High
30012912,num_stream_BIN=Low,swing_frequency_amount_minute_BIN=High
30012912,num_stream_BIN=Low,temperature_measurement1_Celsius_BIN=Low
30012912,num_stream_BIN=Low,temperature_measurement2_Celsius_BIN=Low
30012912,num_stream_BIN=Low,water_consumption_BIN=High
30012912,num_stream_BIN=Low,water_temperature_deltaCelsius_BIN=High
30012912,steel_type=Arm500,alloy_speed_meter_minute_BIN=Medium
30012912,steel_type=Arm500,crystallizer_movementmm_BIN=Low
30012912,steel_type=Arm500,resistance_tonn_BIN=Low
30012912,steel_type=Arm500,steel_temperature_grab1Celsius_BIN=High
30012912,steel_type=Arm500,steel_weighttonn_BIN=High
30012912,steel_type=Arm500,swing_frequency_amount_minute_BIN=High
30012912,steel_type=Arm500,temperature_measurement1_Celsius_BIN=Low
30012912,steel_type=Arm500,temperature_measurement2_Celsius_BIN=Low
30012912,steel_type=Arm500,water_consumption_BIN=High
30012912,steel_type=Arm500,water_temperature_deltaCelsius_BIN=High
30012912,workpiece_slice_geometry=180x180,alloy_speed_meter_minute_BIN=Medium
30012912,workpiece_slice_geometry=180x180,crystallizer_movementmm_BIN=Low
30012912,workpiece_slice_geometry=180x180,resistance_tonn_BIN=Low
30012912,workpiece_slice_geometry=180x180,steel_temperature_grab1Celsius_BIN=High
30012912,workpiece_slice_geometry=180x180,steel_weighttonn_BIN=High
30012912,workpiece_slice_geometry=180x180,swing_frequency_amount_minute_BIN=High
30012912,workpiece_slice_geometry=180x180,temperature_measurement1_Celsius_BIN=Low
30012912,workpiece_slice_geometry=180x180,temperature_measurement2_Celsius_BIN=Low
30012912,workpiece_slice_geometry=180x180,water_consumption_BIN=High
30012912,workpiece_slice_geometry=180x180,water_temperature_deltaCelsius_BIN=High
30012913,RUL_BIN=Critical,alloy_speed_meter_minute_BIN=Medium
30012913,RUL_BIN=Critical,crystallizer_movementmm_BIN=Low
30012913,RUL_BIN=Critical,resistance_tonn_BIN=Low
30012913,RUL_BIN=Critical,steel_temperature_grab1Celsius_BIN=High
30012913,RUL_BIN=Critical,steel_weighttonn_BIN=High
30012913,RUL_BIN=Critical,swing_frequency_amount_minute_BIN=High
30012913,RUL_BIN=Critical,temperature_measurement1_Celsius_BIN=Low
30012913,RUL_BIN=Critical,temperature_measurement2_Celsius_BIN=Low
30012913,RUL_BIN=Critical,water_consumption_BIN=High
30012913,RUL_BIN=Critical,water_temperature_deltaCelsius_BIN=High
30012913,alloy_type=open,alloy_speed_meter_minute_BIN=Medium
30012913,alloy_type=open,crystallizer_movementmm_BIN=Low
30012913,alloy_type=open,resistance_tonn_BIN=Low
30012913,alloy_type=open,steel_temperature_grab1Celsius_BIN=High
30012913,alloy_type=open,steel_weighttonn_BIN=High
30012913,alloy_type=open,swing_frequency_amount_minute_BIN=High
30012913,alloy_type=open,temperature_measurement1_Celsius_BIN=Low
30012913,alloy_type=open,temperature_measurement2_Celsius_BIN=Low
30012913,alloy_type=open,water_consumption_BIN=High
30012913,alloy_type=open,water_temperature_deltaCelsius_BIN=High
30012913,num_crystallizer_BIN=High,alloy_speed_meter_minute_BIN=Medium
30012913,num_crystallizer_BIN=High,crystallizer_movementmm_BIN=Low
30012913,num_crystallizer_BIN=High,resistance_tonn_BIN=Low
30012913,num_crystallizer_BIN=High,steel_temperature_grab1Celsius_BIN=High
30012913,num_crystallizer_BIN=High,steel_weighttonn_BIN=High
30012913,num_crystallizer_BIN=High,swing_frequency_amount_minute_BIN=High
30012913,num_crystallizer_BIN=High,temperature_measurement1_Celsius_BIN=Low
30012913,num_crystallizer_BIN=High,temperature_measurement2_Celsius_BIN=Low
30012913,num_crystallizer_BIN=High,water_consumption_BIN=High
30012913,num_crystallizer_BIN=High,water_temperature_deltaCelsius_BIN=High
